Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Coordinates,Latitude,Longitude
9521,CA-2017-101189,04/02/2017,09/02/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049.0,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,"Los Angeles, California, United States",34.0536909,-118.242766
9522,CA-2015-169446,19/12/2015,25/12/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.976,"Chicago, Illinois, United States",41.8755616,-87.6244212
9523,CA-2015-169446,19/12/2015,25/12/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,15.552,"Chicago, Illinois, United States",41.8755616,-87.6244212
9524,CA-2015-169446,19/12/2015,25/12/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,"Chicago, Illinois, United States",41.8755616,-87.6244212
9525,CA-2018-156958,05/12/2018,06/12/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115.0,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,"Seattle, Washington, United States",47.6038321,-122.330062
9526,CA-2018-156958,05/12/2018,06/12/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115.0,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,"Seattle, Washington, United States",47.6038321,-122.330062
9527,CA-2018-156958,05/12/2018,06/12/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115.0,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,"Seattle, Washington, United States",47.6038321,-122.330062
9528,CA-2018-156958,05/12/2018,06/12/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115.0,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.752,"Seattle, Washington, United States",47.6038321,-122.330062
9529,CA-2018-156958,05/12/2018,06/12/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115.0,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,"Seattle, Washington, United States",47.6038321,-122.330062
9530,CA-2018-101637,24/03/2018,25/03/2018,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705.0,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,12.768,"Beaumont, Texas, United States",30.0860459,-94.1018461
9531,CA-2018-111759,08/07/2018,12/07/2018,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,98103.0,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,"Seattle, Washington, United States",47.6038321,-122.330062
9532,CA-2018-102729,26/10/2018,31/10/2018,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.616,"Dallas, Texas, United States",32.7762719,-96.7968559
9533,CA-2017-116596,27/10/2017,31/10/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011.0,East,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,"New York City, New York, United States",40.7127281,-74.0060152
9534,CA-2017-116596,27/10/2017,31/10/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011.0,East,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",40.67,"New York City, New York, United States",40.7127281,-74.0060152
9535,CA-2017-116596,27/10/2017,31/10/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011.0,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,"New York City, New York, United States",40.7127281,-74.0060152
9536,CA-2017-116596,27/10/2017,31/10/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728,"New York City, New York, United States",40.7127281,-74.0060152
9537,CA-2018-124191,12/06/2018,14/06/2018,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,"Chicago, Illinois, United States",41.8755616,-87.6244212
9538,CA-2017-148747,25/09/2017,27/09/2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,San Francisco,California,94110.0,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,"San Francisco, California, United States",37.7792588,-122.4193286
9539,US-2018-169488,07/09/2018,09/09/2018,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,"Providence, Rhode Island, United States",41.8239891,-71.4128343
9540,US-2018-169488,07/09/2018,09/09/2018,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,39.96,"Providence, Rhode Island, United States",41.8239891,-71.4128343
9541,CA-2016-135727,11/05/2016,16/05/2016,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Phoenix,Arizona,85023.0,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,"Phoenix, Arizona, United States",33.4484367,-112.074141
9542,CA-2016-135251,06/08/2016,10/08/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095.0,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,35.52,"Houston, Texas, United States",29.7589382,-95.3676974
9543,CA-2016-135251,06/08/2016,10/08/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095.0,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,6.23,"Houston, Texas, United States",29.7589382,-95.3676974
9544,CA-2016-135251,06/08/2016,10/08/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095.0,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,56.704,"Houston, Texas, United States",29.7589382,-95.3676974
9545,CA-2016-135251,06/08/2016,10/08/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095.0,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,"Houston, Texas, United States",29.7589382,-95.3676974
9546,CA-2015-166590,29/10/2015,02/11/2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201.0,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,"Columbus, Indiana, United States",39.2014405,-85.9213796
9547,CA-2015-166590,29/10/2015,02/11/2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201.0,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,"Columbus, Indiana, United States",39.2014405,-85.9213796
9548,CA-2017-131744,18/06/2017,20/06/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.848,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
9549,CA-2017-131744,18/06/2017,20/06/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.626,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
9550,CA-2017-131744,18/06/2017,20/06/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,453.6,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
9551,CA-2016-160864,03/05/2016,06/05/2016,First Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123.0,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.848,"San Jose, California, United States",37.3361663,-121.890591
9552,CA-2016-147690,10/11/2016,14/11/2016,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,577.584,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
9553,CA-2016-163923,30/05/2016,03/06/2016,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153.0,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,151.96,"Springfield, Virginia, United States",38.7791227,-77.1861196
9554,CA-2017-125724,22/09/2017,27/09/2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,80020.0,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.432,"Broomfield, Colorado, United States",39.9403995,-105.05208
9555,CA-2016-111612,28/11/2016,02/12/2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,"Columbus, Ohio, United States",39.9622601,-83.0007065
9556,CA-2016-111612,28/11/2016,02/12/2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.008,"Columbus, Ohio, United States",39.9622601,-83.0007065
9557,CA-2016-156853,03/12/2016,05/12/2016,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,3301.0,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,"Concord, New Hampshire, United States",43.207178,-71.537476
9558,CA-2015-103086,17/10/2015,19/10/2015,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095.0,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.312,"Houston, Texas, United States",29.7589382,-95.3676974
9559,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,"Newark, Ohio, United States",40.0581205,-82.4012643
9560,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,"Newark, Ohio, United States",40.0581205,-82.4012643
9561,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,"Newark, Ohio, United States",40.0581205,-82.4012643
9562,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,"Newark, Ohio, United States",40.0581205,-82.4012643
9563,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,224.937,"Newark, Ohio, United States",40.0581205,-82.4012643
9564,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,6.0,"Newark, Ohio, United States",40.0581205,-82.4012643
9565,CA-2016-161242,01/06/2016,08/06/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,California,90045.0,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,"Los Angeles, California, United States",34.0536909,-118.242766
9566,CA-2015-130428,31/03/2015,31/03/2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614.0,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,"Tampa, Florida, United States",27.9477595,-82.458444
9567,CA-2015-130428,31/03/2015,31/03/2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614.0,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.645,"Tampa, Florida, United States",27.9477595,-82.458444
9568,CA-2015-130428,31/03/2015,31/03/2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614.0,South,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,"Tampa, Florida, United States",27.9477595,-82.458444
9569,CA-2018-104388,05/07/2018,07/07/2018,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,68025.0,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,"Fremont, Nebraska, United States",41.4338363,-96.4960449
9570,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,6.732,"Columbus, Ohio, United States",39.9622601,-83.0007065
9571,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568,"Columbus, Ohio, United States",39.9622601,-83.0007065
9572,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,"Columbus, Ohio, United States",39.9622601,-83.0007065
9573,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,"Columbus, Ohio, United States",39.9622601,-83.0007065
9574,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,17.12,"Columbus, Ohio, United States",39.9622601,-83.0007065
9575,CA-2016-148495,13/08/2016,13/08/2016,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Pomona,California,91767.0,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,"Pomona, California, United States",34.0553813,-117.7517496
9576,CA-2016-143147,26/05/2016,28/05/2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,105.686,"San Antonio, Texas, United States",29.4246002,-98.4951405
9577,CA-2016-143147,26/05/2016,28/05/2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,"San Antonio, Texas, United States",29.4246002,-98.4951405
9578,CA-2016-143147,26/05/2016,28/05/2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",104.93,"San Antonio, Texas, United States",29.4246002,-98.4951405
9579,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,"New York City, New York, United States",40.7127281,-74.0060152
9580,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035.0,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,70.98,"New York City, New York, United States",40.7127281,-74.0060152
9581,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,"New York City, New York, United States",40.7127281,-74.0060152
9582,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035.0,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,"New York City, New York, United States",40.7127281,-74.0060152
9583,CA-2017-107475,07/06/2017,11/06/2017,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,9.648,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
9584,CA-2018-116127,25/06/2018,27/06/2018,Second Class,SB-20185,Sarah Brown,Consumer,United States,New York City,New York,10024.0,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,400.784,"New York City, New York, United States",40.7127281,-74.0060152
9585,CA-2018-132584,26/08/2018,27/08/2018,First Class,HJ-14875,Heather Jas,Home Office,United States,Detroit,Michigan,48234.0,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",53.72,"Detroit, Michigan, United States",42.3315509,-83.0466403
9586,CA-2017-160598,26/08/2017,28/08/2017,First Class,SV-20815,Stuart Van,Corporate,United States,Miami,Florida,33142.0,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,31.008,"Miami, Florida, United States",25.7741728,-80.19362
9587,CA-2017-108630,18/11/2017,18/11/2017,Same Day,BE-11410,Bobby Elias,Consumer,United States,Concord,California,94521.0,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,"Concord, California, United States",37.9768525,-122.0335624
9588,US-2018-129203,17/04/2018,22/04/2018,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,195.136,"Chicago, Illinois, United States",41.8755616,-87.6244212
9589,CA-2018-110940,23/07/2018,28/07/2018,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Wheeling,Illinois,60090.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",121.536,"Wheeling, Illinois, United States",42.138889,-87.9310944
9590,CA-2015-119172,11/05/2015,15/05/2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,"Chicago, Illinois, United States",41.8755616,-87.6244212
9591,CA-2015-119172,11/05/2015,15/05/2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,"Chicago, Illinois, United States",41.8755616,-87.6244212
9592,US-2017-105452,28/07/2017,01/08/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506.0,Central,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,"Pasadena, Texas, United States",29.6910753,-95.2092076
9593,US-2017-105452,28/07/2017,01/08/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506.0,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,"Pasadena, Texas, United States",29.6910753,-95.2092076
9594,CA-2018-108931,14/09/2018,19/09/2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,8.56,"New York City, New York, United States",40.7127281,-74.0060152
9595,CA-2018-108931,14/09/2018,19/09/2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,11.56,"New York City, New York, United States",40.7127281,-74.0060152
9596,CA-2018-104619,24/01/2018,29/01/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,"San Jose, California, United States",37.3361663,-121.890591
9597,CA-2018-104619,24/01/2018,29/01/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,"San Jose, California, United States",37.3361663,-121.890591
9598,CA-2018-104619,24/01/2018,29/01/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,"San Jose, California, United States",37.3361663,-121.890591
9599,CA-2016-149517,19/09/2016,23/09/2016,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Sacramento,California,95823.0,West,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,"Sacramento, California, United States",38.5810606,-121.493895
9600,CA-2016-116841,14/04/2016,18/04/2016,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,"Springfield, Oregon, United States",44.0462362,-123.0220289
9601,CA-2018-107797,08/05/2018,11/05/2018,Second Class,EB-13705,Ed Braxton,Corporate,United States,Mansfield,Texas,76063.0,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,41.472,"Mansfield, Texas, United States",32.563487,-97.1420308
9602,CA-2017-117604,04/09/2017,09/09/2017,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,72401.0,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5,"Jonesboro, Arkansas, United States",35.8272257,-90.6949871
9603,CA-2015-130155,19/05/2015,22/05/2015,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Virginia Beach,Virginia,23464.0,South,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,"Virginia Beach, Virginia, United States",36.8496579,-75.9760751
9604,CA-2017-129861,17/06/2017,23/06/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,Rochester,New York,14609.0,East,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,376.866,"Rochester, New York, United States",43.157285,-77.615214
9605,CA-2016-138625,02/11/2016,05/11/2016,First Class,EG-13900,Emily Grady,Consumer,United States,Chesapeake,Virginia,23320.0,South,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",197.72,"Chesapeake, Virginia, United States",36.7168315,-76.2494453
9606,US-2018-122672,04/11/2018,09/11/2018,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130.0,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,70.72,"Lancaster, Ohio, United States",39.7136754,-82.5993294
9607,US-2018-122672,04/11/2018,09/11/2018,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130.0,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",194.352,"Lancaster, Ohio, United States",39.7136754,-82.5993294
9608,CA-2018-117128,05/12/2018,08/12/2018,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6,"New York City, New York, United States",40.7127281,-74.0060152
9609,CA-2018-117128,05/12/2018,08/12/2018,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,"New York City, New York, United States",40.7127281,-74.0060152
9610,CA-2017-130638,16/05/2017,19/05/2017,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045.0,West,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,"Los Angeles, California, United States",34.0536909,-118.242766
9611,CA-2017-130638,16/05/2017,19/05/2017,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045.0,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,27.72,"Los Angeles, California, United States",34.0536909,-118.242766
9612,CA-2018-144365,24/10/2018,30/10/2018,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Jackson,Mississippi,39212.0,South,OFF-FA-10000735,Office Supplies,Fasteners,Staples,11.68,"Jackson, Mississippi, United States",32.2998686,-90.1830408
9613,CA-2017-110086,18/09/2017,22/09/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Woodland,California,95695.0,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,"Woodland, California, United States",38.6786109,-121.7733285
9614,CA-2015-128524,11/11/2015,13/11/2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115.0,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,"Seattle, Washington, United States",47.6038321,-122.330062
9615,CA-2015-128524,11/11/2015,13/11/2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,102.13,"Seattle, Washington, United States",47.6038321,-122.330062
9616,CA-2015-128524,11/11/2015,13/11/2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2033.584,"Seattle, Washington, United States",47.6038321,-122.330062
9617,CA-2017-140256,22/08/2017,29/08/2017,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90049.0,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,5.76,"Los Angeles, California, United States",34.0536909,-118.242766
